symbol,total_return,net_expectancy,gross_expectancy,cost_avg,win_rate,mdd,trades,trades_per_day,run_id
005930,-0.6708357360011036,-0.0027798912119313133,2.0108788068686064e-05,0.0027999999999999995,0.2222222222222222,-0.6751891095687708,369,369.0,verify_turbo_v3_005930_20251214_214033
005930,-0.6708357360011036,-0.0027798912119313133,2.0108788068686064e-05,0.0027999999999999995,0.2222222222222222,-0.6751891095687708,369,369.0,verify_turbo_v3_005930_20251214_214126
005930,-0.6708357360011036,-0.0027798912119313133,2.0108788068686064e-05,0.0027999999999999995,0.2222222222222222,-0.6751891095687708,369,369.0,verify_turbo_v3_005930_20251214_214327
005930,-0.6708357360011036,-0.0027798912119313133,2.0108788068686064e-05,0.0027999999999999995,0.2222222222222222,-0.6751891095687708,369,6.962264150943396,verify_turbo_v3_005930_20251214_214549
005930,-0.6708357360011036,-0.0027798912119313133,2.0108788068686064e-05,0.0027999999999999995,0.2222222222222222,-0.6751891095687708,369,6.962264150943396,verify_turbo_v3_005930_20251214_220833
005930,-0.14356311875707317,-0.0022483885618299476,0.0005516114381700521,0.0027999999999999995,0.26229508196721313,-0.15995031835183604,61,5.545454545454546,verify_turbo_v3_005930_20251214_234336
377300,-0.9901778060170991,-0.002635620889295667,0.00016437911070433337,0.0028000000000000004,0.2537931034482759,-0.990987790520501,1450,5.846774193548387,verify_turbo_v3_377300_20251215_004325
298040,-0.9633663135287935,-0.002219836619280261,0.0005801633807197394,0.0028000000000000004,0.3081761006289308,-0.9660295529158622,1272,5.067729083665339,verify_turbo_v3_298040_20251215_004330
402340,-0.9653893434464444,-0.0023442609988128613,0.00045573900118713864,0.0028,0.29027355623100304,-0.9654099481356504,1316,5.243027888446215,verify_turbo_v3_402340_20251215_004334
047050,-0.9824184398373182,-0.0027461181569341914,5.3881843065808985e-05,0.0028000000000000004,0.26701183431952663,-0.9826019980144041,1352,5.386454183266932,verify_turbo_v3_047050_20251215_004335
